id,subscribed,listid,createdate
113775,true,7,2017-11-23 00:54:20
128361,true,9,2016-11-13 19:58:53
87648,true,6,2016-12-22 17:06:36
79472,true,1,2015-11-06 19:33:12
119216,false,4,2018-03-07 08:55:20
117456,true,2,2018-07-27 17:19:55
157407,true,3,2015-04-26 01:29:46
73025,true,5,2018-04-27 01:55:11
113676,true,5,2019-01-01 10:42:49
101124,true,9,2018-10-02 05:06:36
99682,true,3,2017-09-18 07:23:30
120970,false,2,2019-03-16 14:12:30
156067,true,2,2013-09-01 23:15:10
81309,false,9,2015-12-01 23:32:17
97041,false,1,2019-03-25 09:34:32
121758,true,2,2017-04-26 12:55:34
92891,false,4,2016-11-23 23:45:20
78433,false,4,2017-06-17 04:30:49
121740,false,0,2016-08-08 15:00:08
116745,true,5,2014-10-15 02:02:48
71674,false,7,2018-12-27 08:30:48
139323,false,11,2018-02-16 22:09:09
128059,true,2,2016-05-13 02:05:23
92624,true,9,2019-03-25 16:50:31
93025,false,8,2018-09-12 22:16:34
95881,true,3,2017-05-11 23:00:52
169730,true,0,2018-04-30 17:39:55
78692,false,5,2011-08-14 07:27:20
112273,true,7,2016-11-13 11:09:42
117974,true,6,2016-12-17 20:25:17
116551,true,2,2014-06-15 18:06:21
166547,false,10,2016-03-07 15:01:50
147449,true,9,2017-05-26 07:17:28
90804,true,1,2015-09-05 12:23:18
129251,true,4,2014-03-21 21:36:32
137519,true,4,2017-10-15 06:23:40
147554,true,1,2017-02-27 12:19:16
140739,false,0,2018-12-25 13:38:40
101728,true,5,2012-09-16 17:24:05
143601,true,4,2018-10-03 15:31:57
122286,true,4,2017-10-12 15:52:38
79668,true,1,2018-07-03 03:41:11
114354,true,4,2016-07-16 12:51:15
104072,true,1,2017-11-11 18:54:22
152557,true,8,2018-01-27 19:12:05
152537,true,1,2019-02-01 10:58:45
168522,true,2,2012-05-09 00:45:48
76347,true,6,2018-02-19 04:32:26
101232,false,6,2016-08-06 16:57:28
160037,false,2,2018-09-14 06:51:36
84636,true,7,2017-11-17 22:50:06
73202,true,7,2017-02-17 12:11:12
111592,true,1,2017-02-21 19:49:26
156557,true,9,2015-08-05 01:04:13
163275,true,10,2018-12-17 02:40:02
87491,false,3,2016-09-27 15:26:00
94895,false,1,2018-02-11 10:29:03
102308,true,8,2018-10-20 19:09:36
87716,true,4,2018-11-06 05:03:16
80852,true,0,2018-11-30 06:31:02
157696,true,6,2019-01-17 13:53:43
140148,true,3,2013-09-16 17:48:10
144890,true,3,2016-06-08 22:07:29
120321,false,7,2018-01-03 13:35:30
111601,true,11,2018-12-06 10:36:59
118742,true,5,2018-07-15 09:46:59
136847,true,10,2018-12-29 17:52:55
155560,true,5,2018-05-14 06:32:38
93861,false,5,2015-10-22 07:45:33
124500,false,11,2013-02-17 02:38:27
133697,true,3,2016-11-01 09:15:09
148614,true,3,2018-08-27 04:24:22
138573,false,3,2017-05-23 21:27:52
140137,true,3,2019-02-10 22:14:52
147138,true,6,2019-03-22 03:17:29
109248,true,6,2016-12-30 08:27:08
75312,true,3,2013-05-15 15:47:01
127256,true,7,2017-12-02 21:23:05
100504,true,11,2018-01-03 23:14:51
96787,true,7,2018-12-30 01:51:44
108871,true,3,2019-02-19 05:21:56
71586,true,1,2019-03-18 17:27:24
114433,true,0,2013-12-12 15:42:28
93917,true,6,2015-10-20 23:56:52
105694,true,6,2019-01-03 22:24:20
102322,true,0,2017-09-14 21:57:55
89023,false,7,2012-01-19 08:45:34
101472,true,9,2018-06-10 23:36:46
165312,true,5,2019-01-20 19:58:24
82713,true,11,2014-09-04 04:31:41
97061,true,6,2014-11-14 07:21:56
140489,false,1,2019-01-03 23:41:40
122731,true,4,2015-02-10 14:27:43
71438,true,11,2018-12-21 19:58:48
87453,true,7,2018-02-06 19:05:42
91013,true,2,2019-03-20 14:54:27
114938,true,0,2015-09-21 00:22:36
104202,false,1,2017-08-09 04:57:23
153932,true,6,2018-10-25 11:24:07
123689,true,10,2016-12-01 17:43:09
150689,true,1,2018-03-19 18:42:26
100965,true,0,2012-01-14 00:34:25
97381,true,1,2017-11-22 02:58:04
110860,false,4,2012-04-04 02:24:37
125835,true,1,2018-08-19 03:20:08
71002,true,0,2018-05-14 19:17:18
150816,true,9,2019-03-09 17:10:44
106611,false,2,2016-10-05 01:46:29
124564,false,11,2018-07-18 21:44:45
146184,true,10,2014-08-07 11:03:53
127562,true,8,2018-04-23 00:26:39
98991,true,0,2019-01-12 05:38:28
73524,false,4,2018-09-30 10:44:55
74574,false,6,2017-03-29 20:27:57
150124,true,7,2017-12-03 07:47:51
127690,true,4,2017-11-06 12:11:26
86982,true,6,2019-03-23 06:19:36
127045,true,5,2017-08-22 23:04:08
166897,true,10,2018-05-22 23:17:42
160047,true,3,2012-01-13 13:56:01
161681,false,3,2018-09-04 06:57:26
138277,true,3,2017-08-30 05:05:33
118428,true,4,2019-02-16 22:20:52
73734,true,8,2013-04-20 11:01:13
139610,true,7,2014-06-09 01:47:10
168406,true,7,2016-04-28 13:11:44
76456,false,8,2016-08-30 17:26:31
85885,false,2,2018-05-09 14:38:30
120486,true,8,2018-05-04 22:20:31
110055,true,8,2019-01-12 14:05:51
95690,true,5,2018-08-04 13:08:59
139840,true,3,2013-05-10 12:05:20
153923,true,6,2018-05-16 15:13:29
166350,true,4,2017-09-22 20:20:43
158127,false,8,2019-03-15 17:57:59
144133,true,9,2015-11-05 08:13:59
160080,false,1,2013-05-03 05:58:56
78158,true,11,2017-11-30 14:57:50
101599,true,11,2017-02-17 11:05:06
102647,false,0,2017-07-01 22:05:40
88809,true,10,2015-02-28 07:49:28
141834,true,6,2016-06-05 21:23:52
137533,true,3,2018-11-23 23:59:00
145488,false,10,2018-08-20 21:41:19
98915,true,2,2019-02-24 01:55:05
153000,true,1,2018-12-03 16:26:36
109579,false,2,2018-04-12 21:37:08
125629,false,2,2017-04-28 05:11:26
100574,true,9,2019-03-06 01:08:39
155460,true,9,2014-02-25 23:37:05
159301,true,2,2018-04-11 02:42:09
167998,false,7,2017-10-14 21:46:50
156508,true,1,2019-02-09 23:17:59
138603,true,0,2017-10-22 15:17:29
142488,true,0,2015-10-13 14:39:12
77265,true,4,2018-07-14 08:05:55
116149,true,4,2017-09-30 00:01:00
144797,true,9,2019-03-23 09:01:08
166581,true,1,2018-02-09 14:28:08
132383,true,7,2015-01-17 01:01:24
90121,true,8,2017-05-02 15:11:37
97123,true,11,2018-12-21 13:32:24
121665,true,5,2017-09-18 16:57:16
129802,true,3,2018-07-14 13:03:37
142185,false,0,2017-03-12 22:10:05
98798,true,3,2018-11-02 01:26:44
92758,false,7,2014-08-07 21:58:43
133804,true,5,2017-06-11 20:07:35
144382,true,7,2017-12-23 08:47:23
102228,false,8,2017-08-26 02:20:05
124267,true,4,2019-03-07 00:17:23
145224,true,1,2015-11-30 10:23:36
135409,true,9,2017-03-30 03:57:34
157442,true,1,2018-03-05 09:02:01
150674,true,7,2018-02-03 15:28:17
169484,true,10,2018-08-07 09:01:48
134652,true,5,2018-07-21 10:29:05
160262,true,0,2016-02-06 12:10:23
131178,true,6,2018-06-06 18:20:19
143051,true,0,2017-09-28 04:36:51
82094,true,0,2018-10-09 23:52:49
168566,true,11,2014-10-09 23:43:33
110875,true,6,2019-04-01 22:24:21
146611,false,1,2017-08-03 07:22:23
108980,true,0,2018-11-20 21:47:03
151806,true,5,2018-11-26 17:50:26
87617,true,8,2018-06-24 01:12:01
92337,false,0,2019-02-17 16:29:23
167799,false,6,2016-05-22 12:20:57
161292,false,3,2018-06-18 02:26:06
87297,true,9,2014-05-20 06:12:34
134571,true,11,2018-09-25 16:14:23
153378,true,1,2012-09-30 05:12:33
98041,true,3,2018-06-08 20:04:06
75265,false,10,2015-02-26 20:56:02
138582,true,6,2018-09-13 10:58:57
164611,true,8,2014-11-09 04:23:53
111038,true,3,2016-07-24 08:09:34
86299,true,3,2017-04-23 13:49:38
138052,true,7,2018-06-05 21:38:39
105330,true,3,2019-02-28 02:56:36
164302,true,5,2017-01-05 07:59:52
131893,true,6,2018-10-18 14:45:26
98160,true,0,2017-11-13 20:03:36
84779,true,8,2014-12-26 02:52:07
106637,true,9,2017-05-16 11:43:12
120402,true,8,2017-01-18 20:25:29
163868,false,5,2014-03-24 07:45:10
95405,true,2,2018-09-18 13:54:44
130106,true,5,2014-11-16 11:47:11
117670,true,6,2017-08-14 05:52:55
158914,true,4,2016-06-24 07:36:00
141817,true,8,2018-12-10 18:05:21
89308,true,6,2015-04-14 09:55:10
120495,false,10,2019-03-13 06:58:21
151410,false,0,2015-05-22 18:41:23
143130,false,6,2018-12-07 04:08:22
117356,true,2,2019-02-27 19:53:26
85742,false,6,2014-12-19 02:50:37
114843,true,7,2018-01-23 22:44:41
94881,true,0,2014-04-08 08:50:06
149609,true,3,2019-02-10 15:07:52
100809,false,7,2012-04-08 23:32:23
101390,true,5,2016-12-12 15:25:25
132035,true,11,2017-03-09 14:46:11
72473,false,3,2018-07-07 20:43:32
141017,true,2,2017-03-14 22:22:10
124456,false,10,2014-04-06 07:06:13
123725,false,9,2012-02-16 09:38:08
157835,true,9,2013-07-24 19:15:22
80361,true,3,2015-09-01 17:28:31
118869,true,0,2017-11-24 01:26:01
118032,true,0,2016-06-29 11:00:18
81281,true,7,2017-09-12 22:44:02
166125,true,10,2018-10-26 01:54:10
88789,true,5,2014-12-28 21:17:35
149785,false,2,2017-11-08 17:05:58
136514,false,5,2016-10-20 01:48:56
117942,true,10,2019-02-04 23:11:42
73595,true,10,2019-02-20 13:55:42
74646,false,10,2017-04-15 23:35:43
79773,false,0,2018-04-23 04:56:09
156896,true,6,2013-05-27 03:15:50
151605,true,5,2013-03-14 16:05:59
124103,false,7,2016-07-21 09:29:33
106532,true,1,2015-11-06 04:21:17
104946,true,6,2019-03-23 23:33:26
164553,true,3,2016-11-16 06:31:10
107854,true,11,2018-09-15 14:19:48
134507,true,4,2014-11-15 10:17:13
126419,true,2,2015-11-05 07:45:38
118963,true,3,2015-05-30 03:36:58
89422,true,1,2018-06-24 04:13:54
119675,true,7,2013-11-12 13:15:42
120582,true,8,2018-06-08 03:57:12
72353,false,9,2018-11-08 06:24:10
117067,false,3,2018-12-18 12:46:00
156467,false,1,2018-06-26 04:33:37
108168,true,2,2017-11-17 09:26:57
94472,true,9,2014-09-25 13:06:48
168357,true,1,2018-08-05 01:38:47
119040,true,6,2018-07-28 01:11:07
118871,false,10,2017-10-02 13:13:15
74253,true,10,2013-01-08 17:41:28
146373,false,8,2014-07-02 00:15:09
145729,true,3,2014-05-09 16:27:08
145128,false,11,2018-05-21 17:09:04
110698,true,0,2016-05-24 08:05:49
163145,true,4,2017-06-04 22:49:58
80816,true,11,2018-11-30 02:14:32
148886,false,5,2018-10-10 12:11:39
74029,true,0,2018-12-13 08:01:54
157635,true,2,2016-07-10 01:34:44
82181,true,2,2018-03-20 07:45:30
135983,true,1,2015-03-02 18:08:40
109544,true,3,2018-11-08 22:55:57
140787,true,1,2018-07-16 20:18:56
106827,false,7,2018-08-06 00:22:42
153708,true,11,2017-06-19 01:32:30
158364,true,0,2018-07-04 11:43:36
115030,false,0,2019-04-01 08:40:46
133162,true,9,2015-01-28 09:13:24
137353,false,5,2015-11-22 14:01:49
113074,true,8,2018-03-24 21:02:23
163181,true,0,2018-08-20 14:17:05
75458,true,9,2018-02-19 09:03:02
120867,true,8,2017-12-25 08:08:57
110777,false,10,2019-03-26 02:25:20
151919,false,9,2015-01-10 13:26:10
143425,true,1,2018-11-02 16:05:57
89563,true,3,2017-03-27 09:45:15
136348,true,0,2019-01-04 03:07:13
98350,false,0,2018-05-28 16:02:23
99464,false,4,2019-02-07 01:17:53
109292,true,10,2017-08-03 06:08:00
145137,true,7,2018-03-04 02:51:12
138594,true,2,2018-10-30 08:16:22
103434,true,11,2015-05-03 08:23:50
115137,false,3,2017-08-01 06:21:46
103449,false,3,2019-03-02 06:48:54
152651,false,9,2014-02-10 19:01:59
134981,true,1,2018-10-20 15:46:11
73204,true,3,2016-04-18 09:35:09
159046,true,5,2013-08-12 18:19:43
149178,true,11,2017-11-03 08:40:15
107057,true,2,2015-12-31 23:23:20
112434,false,11,2017-01-06 15:40:31
87737,true,2,2016-12-08 12:55:30
162519,true,2,2018-11-17 19:33:15
103579,true,9,2013-12-22 17:48:00
123045,true,0,2018-10-09 06:51:19
147886,true,8,2016-04-14 12:30:15
100343,true,4,2017-02-05 22:03:46
115609,true,5,2016-05-18 05:35:49
78994,true,1,2019-02-03 13:30:38
73581,true,3,2014-07-24 12:55:44
103993,false,10,2016-01-17 07:47:36
144314,false,2,2014-06-23 06:29:22
93591,true,5,2019-03-19 00:18:21
109219,true,2,2016-03-15 05:47:26
138776,true,0,2018-11-05 17:06:39
109409,true,8,2015-06-19 17:09:31
123725,true,7,2018-08-10 18:34:24
78542,true,0,2017-02-21 02:17:33
116318,true,1,2018-01-08 07:38:48
86981,true,0,2017-04-19 01:00:51
81652,true,3,2016-08-22 07:36:58
130148,false,9,2013-12-06 19:29:58
157442,false,3,2018-01-15 01:59:33
156747,true,10,2016-01-22 18:54:39
147304,true,9,2018-11-17 04:16:36
153930,true,5,2019-03-03 20:30:51
82676,false,6,2012-11-15 11:02:41
148324,false,1,2018-01-12 14:10:21
79473,true,3,2016-10-01 19:38:56
153136,true,6,2017-05-29 22:29:27
126711,false,7,2015-04-25 12:18:12
70315,true,6,2015-10-23 17:16:49
121691,false,4,2018-07-01 23:42:56
71112,true,9,2018-07-25 10:17:26
165796,true,6,2014-06-26 12:07:46
113961,true,10,2019-02-11 18:52:18
82196,true,7,2014-11-29 07:18:15
134044,false,4,2018-08-08 11:34:00
121413,true,5,2018-06-22 09:22:22
104820,false,0,2017-12-12 18:09:37
129261,true,8,2019-02-06 05:26:51
118221,false,7,2013-09-13 08:07:25
127789,true,11,2019-03-26 01:34:17
82897,true,9,2017-02-19 21:35:32
90322,true,5,2018-12-31 21:40:51
97720,true,3,2018-03-24 20:57:07
120723,true,7,2018-07-26 19:22:48
149441,false,5,2018-09-29 16:56:54
109619,true,0,2018-05-14 07:09:50
81795,true,7,2018-01-07 07:57:33
81375,true,0,2013-10-23 03:35:11
114675,true,7,2015-10-01 10:59:47
152781,true,10,2013-12-28 02:40:48
99556,true,0,2018-05-30 15:16:37
157207,true,3,2015-09-11 16:13:17
153067,true,4,2018-03-17 19:31:58
73288,true,10,2017-12-13 15:06:26
112973,true,8,2018-12-23 03:06:30
89801,true,7,2018-09-14 08:51:35
136888,false,3,2014-03-12 06:12:41
100534,false,9,2013-10-19 16:31:01
113351,true,5,2015-09-14 00:55:44
153079,true,9,2017-11-25 20:12:48
141845,true,5,2016-04-15 06:49:03
118720,true,5,2016-08-26 07:40:23
75598,true,7,2018-07-03 04:30:36
108976,true,10,2014-11-19 04:52:42
78489,false,9,2018-01-25 01:47:45
130411,true,2,2016-03-17 10:16:35
86005,false,6,2016-04-25 08:05:23
80045,true,1,2017-04-05 04:52:13
98712,true,1,2017-10-07 16:50:09
160106,true,9,2012-05-18 15:51:56
154422,true,5,2019-03-17 16:29:49
105407,true,1,2018-12-10 16:21:27
92136,true,2,2019-03-12 00:51:06
156217,true,10,2017-06-30 02:10:17
70381,true,8,2019-03-09 11:43:23
92535,true,6,2019-02-09 06:00:43
124222,false,8,2017-04-06 20:42:20
76250,true,10,2017-12-08 20:56:10
91306,true,3,2018-06-06 03:25:26
75667,true,0,2017-01-30 04:28:12
144691,true,7,2016-07-14 16:21:51
129963,false,0,2018-11-26 17:44:43
71639,true,7,2018-11-28 13:14:47
86576,false,9,2019-01-14 12:51:35
102508,true,2,2017-07-30 00:31:58
152322,true,8,2018-11-05 19:52:42
114623,true,8,2018-04-30 00:36:26
150788,true,3,2017-12-18 02:48:23
95454,true,11,2016-06-10 17:24:54
130151,false,1,2015-04-27 06:50:49
154763,true,5,2019-03-29 02:31:34
75430,true,3,2011-09-17 18:31:31
76312,true,8,2017-04-17 21:28:54
127162,true,1,2018-09-01 03:51:12
149318,true,5,2019-01-26 06:57:15
141048,true,9,2015-04-10 21:48:13
74017,true,4,2019-03-28 03:21:42
74697,false,8,2016-03-24 20:07:50
159691,true,8,2018-12-07 11:06:19
128562,true,6,2015-11-28 19:37:14
92651,false,11,2014-07-06 03:41:09
148972,true,8,2014-03-13 07:37:29
70986,true,4,2019-01-29 14:50:56
111396,true,4,2018-10-15 00:42:28
125813,true,0,2013-09-10 12:17:48
137967,false,2,2018-08-09 05:41:24
94463,true,3,2016-01-24 17:24:10
82390,false,9,2018-05-02 15:39:14
80120,true,7,2018-07-23 06:42:25
89316,true,8,2017-06-02 23:56:54
97170,true,4,2018-10-05 22:14:46
139631,true,7,2018-02-01 21:33:13
82927,true,7,2018-01-02 00:05:21
126992,true,7,2016-05-07 17:45:05
90815,true,9,2017-08-01 23:56:02
143780,true,2,2018-12-10 13:37:29
107579,false,4,2014-05-10 08:01:07
76854,false,4,2014-12-06 08:35:23
83393,true,9,2017-12-08 00:52:34
150698,true,0,2011-10-31 23:45:32
107064,true,10,2017-07-23 10:54:38
145054,true,11,2019-04-02 14:57:58
114831,true,9,2018-08-03 10:22:54
124220,true,11,2018-04-28 07:52:37
91885,true,2,2013-09-17 07:03:47
166146,false,4,2016-11-12 07:09:57
112743,false,0,2015-03-03 23:39:27
109697,true,6,2018-09-05 01:17:26
73480,true,2,2018-03-24 00:54:29
108558,true,1,2017-01-14 07:56:36
134306,true,7,2018-12-25 11:00:23
121015,true,1,2019-03-04 20:13:18
86940,true,9,2015-01-31 00:25:56
143734,true,11,2016-03-21 19:41:03
159048,true,10,2017-06-23 02:46:00
124147,true,5,2015-01-30 08:04:09
98913,false,4,2019-03-30 23:20:20
164393,true,1,2019-04-03 01:50:42
136841,true,8,2019-03-16 17:48:17
127457,true,3,2019-03-04 10:33:26
142430,true,9,2017-08-08 11:49:14
71299,true,0,2016-12-04 03:53:17
149438,false,1,2017-07-13 18:44:48
116597,false,3,2017-02-27 22:00:47
116847,true,9,2011-11-30 03:01:21
140250,true,1,2015-12-15 09:06:05
95449,true,0,2017-12-25 02:01:44
132802,false,2,2018-07-18 05:33:26
114326,true,2,2019-01-24 12:29:46
138744,false,6,2015-09-22 21:21:46
80686,false,9,2019-02-01 05:40:53
81241,true,4,2019-03-19 16:45:24
137064,true,2,2012-01-09 00:02:55
121875,true,1,2018-07-28 20:37:10
132253,true,0,2018-07-02 18:13:25
96955,true,11,2017-01-12 15:11:01
139163,true,2,2017-02-07 10:46:02
140618,false,7,2016-07-08 22:15:25
99676,true,2,2018-11-23 02:28:04
79112,false,7,2015-07-18 15:36:43
82603,true,10,2017-03-15 21:36:38
107655,true,2,2017-05-27 19:43:25
131016,true,11,2017-05-02 13:31:53
112997,false,2,2016-06-12 04:37:41
82400,true,4,2016-07-31 04:00:17
145566,true,7,2015-07-09 15:36:08
111675,false,11,2018-02-01 05:25:20
145412,true,7,2019-04-01 03:49:11
83432,false,8,2019-03-28 00:10:14
146991,true,2,2018-10-25 16:55:59
156390,true,5,2017-01-10 12:16:21
108160,true,0,2012-11-27 20:10:55
142386,true,4,2018-06-07 23:24:50
133490,true,11,2014-07-17 05:24:36
75125,false,5,2014-04-16 04:25:31
164536,true,3,2017-08-01 14:07:34
73114,true,0,2018-05-28 00:11:43
70668,true,3,2013-12-29 19:25:43
156474,false,1,2018-10-21 06:46:02
111539,true,7,2013-05-26 17:38:40
160929,true,5,2019-02-25 05:11:06
169743,false,8,2019-01-16 02:43:48
89735,false,3,2018-07-13 17:12:18
138170,true,10,2015-06-06 07:22:07
134105,true,3,2019-02-22 05:39:51
90979,true,5,2018-04-26 01:29:57
165278,false,10,2018-09-22 03:55:47
119294,true,5,2018-11-29 04:27:42
153334,false,8,2017-07-25 01:52:51
120174,true,11,2014-02-03 19:35:32
160431,false,1,2013-10-04 08:35:25
143895,true,3,2018-10-23 03:55:34
140881,true,4,2016-09-16 03:15:46
140761,true,10,2015-06-10 09:13:30
162668,true,9,2018-01-08 02:25:05
114677,true,10,2015-06-30 15:42:40
99928,true,1,2019-02-25 06:41:46
117511,true,11,2017-09-03 01:12:29
131496,true,6,2018-02-05 03:00:52
153878,true,4,2017-07-10 23:49:59
162481,true,1,2018-06-14 03:45:06
127329,true,10,2017-01-07 11:15:30
119852,false,9,2018-05-15 07:12:57
155526,false,2,2018-01-19 10:20:05
106085,false,2,2018-01-02 07:08:30
101157,true,8,2017-06-14 04:09:17
121109,true,4,2015-08-28 15:46:25
101912,true,8,2018-04-14 19:07:16
163103,true,5,2018-05-25 06:41:49
92708,false,8,2017-05-06 10:37:19
153432,true,5,2018-05-19 11:07:38
169749,true,8,2017-02-15 12:07:12
119489,true,8,2016-07-05 09:22:55
97115,true,0,2018-01-04 02:44:33
82374,true,10,2018-11-29 09:29:03
142056,true,3,2018-12-03 19:23:37
150563,true,10,2019-01-13 02:38:45
133437,false,0,2014-12-16 21:17:17
148489,true,2,2017-03-22 02:50:54
89360,false,3,2018-02-17 06:58:47
82752,false,1,2018-06-17 07:54:03
115687,true,6,2018-05-30 20:25:30
161766,true,11,2016-02-24 11:11:56
106689,false,3,2018-08-07 14:26:31
85796,true,10,2016-11-01 08:45:17
88779,false,4,2013-05-25 03:44:38
167991,true,0,2018-07-01 06:58:18
115540,true,3,2014-12-05 05:56:57
164208,true,7,2014-06-26 05:33:58
89021,true,11,2019-02-14 09:09:00
74815,true,1,2019-03-07 09:38:05
85612,true,11,2016-05-02 06:31:12
92273,false,5,2017-07-17 18:14:44
92028,true,1,2018-02-23 16:40:14
106761,true,3,2019-01-27 22:52:53
118212,true,3,2016-07-31 22:02:34
154113,false,6,2018-08-01 16:44:48
106248,false,2,2018-02-14 22:10:16
75599,false,0,2015-02-19 04:52:50
110405,true,0,2016-07-17 13:50:07
158939,true,7,2018-12-16 10:30:12
119843,true,3,2019-03-22 16:38:54
151443,true,7,2013-05-01 08:08:43
95892,true,6,2018-06-14 12:05:54
96100,true,8,2018-07-14 11:23:16
168240,false,0,2018-04-27 22:06:28
141585,true,11,2014-06-12 00:12:10
96328,true,11,2017-06-27 11:44:48
73988,true,4,2013-06-06 15:58:24
150588,true,4,2017-11-23 00:45:18
137469,true,3,2014-08-14 08:22:29
101597,true,2,2019-01-04 20:42:15
98479,true,10,2019-01-30 17:54:48
111922,true,5,2019-02-07 14:34:55
100037,true,1,2012-08-07 05:29:09
123928,true,11,2018-12-12 06:40:40
161054,true,1,2019-03-21 11:00:58
152795,true,9,2013-09-08 06:02:34
98232,true,1,2016-05-07 00:41:43
120149,false,7,2018-07-05 21:55:23
133863,false,10,2012-09-25 07:20:57
146314,true,4,2013-10-18 14:02:12
82798,false,4,2017-07-07 21:16:14
79401,false,10,2013-11-01 11:04:52
146349,false,0,2015-09-29 12:22:49
70823,true,10,2019-01-09 22:02:36
92071,true,4,2015-03-22 09:21:24
122640,true,7,2016-05-28 07:54:26
143908,true,8,2015-12-15 12:06:49
111135,true,1,2018-03-19 08:43:46
121527,true,1,2019-03-04 15:26:00
84658,true,10,2016-10-27 03:18:16
168802,false,11,2013-02-23 00:04:34
81634,true,1,2016-09-30 18:40:20
73950,true,0,2017-03-11 11:56:43
123840,true,10,2017-08-02 16:34:50
98966,true,2,2018-08-13 05:48:03
136475,true,9,2017-05-14 15:46:09
139907,true,6,2014-02-18 23:43:26
133240,true,11,2012-03-17 13:11:16
162115,true,6,2018-09-26 04:59:13
109963,true,1,2018-09-26 09:46:32
153897,true,4,2018-10-26 05:52:54
91113,true,0,2015-08-26 18:10:55
165358,true,3,2018-09-20 09:10:13
74686,true,3,2019-03-28 01:16:15
84810,true,7,2011-03-30 11:44:35
97644,false,11,2016-01-21 12:48:50
106943,true,4,2013-06-29 14:11:55
137438,false,3,2014-04-14 00:39:54
83521,false,2,2017-12-05 17:11:19
122996,false,7,2018-03-02 08:59:42
115469,true,0,2016-08-16 21:22:10
118661,true,5,2016-10-17 13:01:06
80362,true,3,2017-09-13 11:55:01
127149,true,5,2019-03-06 17:08:24
70772,true,10,2016-11-16 22:58:40
115787,true,5,2019-02-02 00:54:30
70487,true,11,2014-02-11 03:30:38
130479,true,9,2018-12-17 07:15:12
88709,true,5,2014-07-24 13:41:09
89526,false,0,2018-10-24 03:05:26
98596,true,2,2017-10-23 20:39:39
72398,true,5,2016-05-18 18:11:30
74857,true,11,2018-11-01 01:51:01
139744,true,6,2018-11-02 06:39:18
97771,true,4,2016-09-03 23:04:05
126356,true,10,2019-03-05 18:41:38
122528,true,11,2016-08-13 02:37:08
145320,false,3,2017-07-13 12:41:25
85556,true,5,2017-08-25 00:45:30
100963,true,11,2016-04-25 11:52:13
71222,true,2,2017-12-01 21:34:30
168209,false,1,2017-01-01 00:10:01
118664,true,5,2017-12-03 11:36:20
165376,true,10,2017-06-07 09:32:37
130016,true,10,2016-03-04 03:01:46
120053,true,2,2011-04-17 20:29:48
107495,true,5,2017-10-23 05:35:21
82554,true,8,2017-05-17 22:41:31
140763,true,7,2013-12-24 11:26:07
98745,true,3,2018-01-18 15:11:25
94466,true,11,2018-06-29 23:31:26
109615,true,10,2018-09-27 02:03:37
155743,true,0,2019-02-11 06:54:49
113170,true,7,2016-04-24 14:08:57
147646,false,7,2017-03-02 20:04:40
121427,true,1,2016-02-15 09:34:10
90685,true,6,2018-12-17 20:55:43
75566,true,4,2015-03-24 10:04:17
104924,true,10,2018-09-19 22:50:49
88498,false,10,2017-09-15 19:23:54
169561,true,1,2016-03-16 15:11:37
96153,true,1,2018-07-13 04:22:34
139286,false,1,2019-01-08 01:06:17
105075,true,11,2018-05-07 03:05:10
153068,false,9,2019-02-26 05:54:39
152020,true,2,2016-04-22 04:18:51
100668,true,10,2018-02-17 01:43:39
137917,false,6,2019-01-24 22:25:42
149734,true,3,2014-02-13 17:00:44
95097,true,11,2017-03-09 11:19:42
103964,true,5,2016-01-17 12:52:46
98398,true,8,2013-01-06 02:46:58
111867,true,5,2018-02-07 12:59:31
119668,false,9,2016-04-23 13:36:31
131874,true,3,2014-10-10 12:57:15
124099,true,8,2019-01-23 04:52:00
167633,false,1,2017-10-10 07:59:08
84287,false,11,2016-07-20 19:46:30
152818,false,4,2018-11-24 05:24:01
96843,false,9,2017-10-30 18:03:30
101751,false,11,2017-01-10 12:44:24
160631,true,4,2015-11-15 16:31:09
88343,true,11,2011-12-07 04:12:26
145139,true,1,2017-09-25 04:47:23
159409,true,10,2018-09-17 04:45:58
151970,true,11,2019-01-06 15:25:49
162113,true,3,2018-12-28 07:09:59
114902,true,7,2016-02-25 05:35:33
114613,true,6,2017-10-11 10:04:54
115805,false,2,2019-02-03 20:32:06
109581,false,9,2016-12-14 04:37:51
165898,false,6,2016-03-20 17:28:17
89214,true,6,2018-02-08 00:02:49
147164,true,2,2013-03-14 20:31:50
107835,true,8,2018-02-27 16:31:48
79570,true,5,2017-04-29 23:07:53
74532,false,10,2017-08-25 08:25:09
120898,true,4,2015-05-08 05:04:00
167371,true,0,2016-04-09 10:15:49
82202,false,2,2018-02-04 05:20:08
151347,true,0,2017-10-17 15:34:38
102560,true,4,2018-10-02 18:30:48
95845,true,0,2016-03-06 14:55:41
76484,true,0,2018-05-07 10:57:34
166178,true,11,2012-01-23 17:51:55
137911,true,0,2019-04-03 05:41:44
154334,true,11,2018-05-25 21:11:24
120591,true,8,2015-01-21 03:08:49
89760,true,8,2014-04-04 16:17:16
115961,true,0,2018-01-16 19:36:19
128736,true,5,2018-08-24 00:22:07
75858,true,1,2018-08-09 23:36:26
86313,false,8,2017-05-06 08:01:35
159196,true,5,2017-10-05 01:30:06
75207,false,9,2016-08-11 03:27:01
92098,true,9,2017-04-18 07:26:43
84649,false,9,2018-04-06 18:56:47
127363,true,3,2012-02-27 03:27:30
